id,ad_owner_id,buyer_user_id,ad_id,sold_price,created_at
1796,1831,322,94306,676,2018-07-01 09:22:50.854299
1797,2932,651,58982,658,2017-12-22 15:30:20.499660
1798,1261,2911,52030,722,2016-04-12 21:58:08.192897
1799,112,93,55997,658,2018-11-13 11:42:35.710383
1800,1096,1175,89074,730,2016-04-20 11:03:38.926293
1801,847,226,58956,664,2016-06-05 16:11:46.766147
1802,2895,648,82668,673,2017-05-10 12:28:01.235051
1803,1280,1861,66759,666,2017-05-30 13:06:03.995252
1804,2004,1608,87797,807,2017-05-23 13:50:22.585473
1805,1001,2823,69892,740,2016-05-30 15:42:23.565129
1806,2227,955,58951,687,2016-06-20 07:47:47.349142
1807,691,225,63821,796,2018-01-06 19:51:32.320969
1808,1945,1724,97027,821,2018-02-21 10:59:39.702958
1809,1584,1470,74850,653,2020-04-11 11:43:47.328941
1810,1212,2400,79093,667,2018-09-14 18:01:12.455478
1811,935,2073,90729,783,2016-09-13 08:59:04.760459
1812,2920,504,58463,619,2017-07-14 17:11:35.466160
1813,1307,1124,69402,696,2019-05-12 10:17:44.607257
1814,2362,624,52918,674,2016-04-19 15:23:45.228034
1815,2756,588,66805,720,2020-06-07 20:38:25.941710
1816,1560,572,78986,600,2020-11-26 22:47:25.746077
1817,2253,544,97808,813,2019-06-23 10:30:27.393057
1818,1516,432,50637,683,2020-11-29 08:44:30.076837
1819,1427,493,85206,625,2020-07-12 21:27:10.317995
1820,2477,1461,99213,786,2018-01-26 11:36:52.365018
1821,673,1346,67476,826,2018-07-22 18:36:14.255877
1822,1844,2606,74186,736,2018-07-14 16:09:08.575224
1823,1981,2347,51086,726,2020-09-28 15:32:27.267444
1824,2166,1452,75165,759,2018-03-10 18:07:53.709388
1825,1114,2157,84557,630,2016-05-19 17:01:21.464624
1826,2185,648,96260,692,2016-04-18 15:33:34.024095
1827,1438,1630,59995,665,2018-06-24 21:21:51.074462
1828,2135,2696,91370,699,2020-04-25 18:54:38.689044
1829,171,1164,54061,791,2019-05-24 12:27:11.430616
1830,1971,282,74497,792,2018-05-19 13:02:26.456103
1831,758,955,74125,769,2018-04-28 12:30:01.799074
1832,2300,2761,63033,671,2017-05-06 14:00:17.966331
1833,2477,2850,87957,688,2018-12-16 19:19:32.948451
1834,490,1505,66362,826,2020-08-06 13:36:22.050735
1835,525,1244,66393,651,2016-05-08 12:46:03.621809
1836,463,885,67644,681,2019-11-26 11:43:05.352035
1837,1982,1438,58715,680,2016-12-18 12:03:38.014294
1838,844,1885,78577,723,2020-04-27 08:06:20.994900
1839,2591,1307,56911,683,2019-01-07 15:13:04.021900
1840,1242,1051,63598,683,2018-05-08 17:20:53.780184
1841,207,2211,58496,657,2020-06-29 20:49:18.184754
1842,1434,1914,64605,558,2019-01-19 09:59:41.777213
1843,301,1457,68764,693,2018-05-14 15:39:05.705851
1844,519,1406,54142,639,2019-01-05 11:28:15.843534
1845,1684,2524,68719,711,2018-11-27 16:41:29.011351
1846,2991,2950,57692,713,2020-02-17 08:20:08.391173
1847,2070,199,66161,893,2019-06-23 16:21:57.971950
1848,444,391,59653,597,2019-02-18 20:48:39.426976
1849,2584,228,92569,679,2019-06-04 11:17:12.480186
1850,1062,2675,52793,717,2018-11-27 08:29:02.603700
1851,215,2183,78076,718,2019-07-07 22:32:18.720329
1852,582,1838,89727,809,2021-01-01 09:02:49.745264
1853,1263,2925,90811,592,2017-02-16 12:58:32.349077
1854,1872,1484,62714,669,2019-04-03 11:45:12.154934
1855,607,1678,62701,710,2017-05-03 12:13:08.222152
1856,1062,2358,74514,764,2017-05-30 16:23:42.814148
1857,125,2545,57238,711,2020-10-02 12:05:49.303706
1858,2029,40,87327,754,2018-01-31 12:38:01.198859
1859,1297,194,62608,646,2020-08-31 13:07:12.301519
1860,915,2793,81311,612,2017-12-24 06:10:01.958164
1861,1604,468,78727,804,2017-12-27 16:08:35.409630
1862,2707,2413,81058,683,2020-09-21 19:11:10.146415
1863,1561,867,88413,896,2017-01-22 11:15:47.991707
1864,2580,1594,60032,694,2020-02-15 13:17:23.628331
1865,2179,94,73973,731,2018-05-03 12:40:46.527429
1866,952,1626,58668,715,2019-05-21 18:04:38.917185
1867,1753,1317,63130,665,2016-12-30 15:26:30.874312
1868,179,2512,61825,611,2019-05-16 17:45:40.069561
1869,2397,2278,70118,701,2020-02-09 11:09:36.822476
1870,2712,1149,58380,824,2017-04-16 07:18:23.512516
1871,305,2775,71249,800,2018-12-29 06:04:22.232445
1872,2574,2872,93640,782,2017-10-30 17:41:16.029527
1873,430,2114,81983,726,2020-06-20 20:47:23.573766
1874,2260,346,57909,675,2020-04-18 13:51:38.110358
1875,2589,2337,85859,761,2017-01-18 12:53:38.086394
1876,2661,2202,76733,749,2017-07-04 18:09:09.773991
1877,313,2434,83342,711,2017-05-21 08:46:45.384499
1878,1671,1007,72665,710,2017-11-29 07:43:27.160990
1879,935,1485,52347,716,2016-08-05 13:14:09.443814
1880,2819,2237,52120,700,2019-11-24 10:52:15.970897
1881,1056,1389,76802,659,2018-05-07 16:31:59.170629
1882,220,1966,90618,753,2020-07-19 21:00:48.242676
1883,2966,2775,90972,690,2017-01-03 20:36:07.585208
1884,1425,146,80655,764,2018-12-10 19:23:29.998075
1885,514,2995,61502,821,2019-02-06 13:21:09.398747
1886,1866,1186,61504,783,2018-11-16 22:00:42.444423
1887,2494,2573,52477,672,2017-08-29 19:46:56.530619
1888,1280,1564,52478,634,2020-04-26 10:51:48.451612
1889,1384,2042,60515,651,2019-06-04 11:34:53.122493
1890,59,1340,38315,643,2017-06-10 09:30:16.931492
1891,2545,1456,65576,690,2020-02-16 16:09:50.095295
1892,1343,2165,77159,654,2020-06-21 21:56:49.709543
1893,238,2998,72794,678,2017-05-20 15:52:16.486416
1894,831,374,76927,600,2018-05-14 20:40:11.358901
1895,656,1361,75883,756,2020-07-15 08:27:12.397043
1896,2148,2122,51479,665,2017-07-05 16:32:35.446544
1897,1218,2929,50403,817,2020-07-07 14:55:27.403009
1898,984,2971,72079,664,2016-01-16 18:17:44.562314
1899,2804,459,55001,746,2020-07-23 09:52:13.977289
1900,1282,1879,51620,801,2020-04-24 16:32:48.215526
1901,2666,1947,60820,635,2016-04-29 23:08:18.106766
1902,2742,2017,98705,704,2020-07-15 16:38:35.344134
1903,2829,661,65169,681,2018-07-17 11:16:06.621401
1904,282,1110,84125,774,2016-06-01 12:59:23.565153
1905,1690,634,98709,660,2016-02-16 19:15:09.666612
1906,1938,750,93314,800,2016-01-21 13:18:34.959758
1907,62,2350,90231,781,2019-05-08 17:33:52.136969
1908,2135,1813,71686,674,2019-02-05 12:04:26.710199
1909,1241,2214,79794,754,2016-12-18 16:19:09.758565
1910,2463,2126,93472,652,2017-04-18 21:17:13.873918
1911,1060,1091,76685,761,2017-12-04 13:03:49.568329
1912,1077,2254,71717,597,2020-04-14 07:57:54.737402
1913,770,927,60953,700,2019-04-19 13:00:49.543361
1914,2003,821,91225,654,2019-07-30 13:29:19.831939
1915,2969,548,95649,690,2017-04-19 17:46:01.331929
1916,1763,2922,87627,679,2017-12-13 08:44:19.231240
1917,2508,631,61721,566,2016-05-05 09:37:15.319923
1918,684,2635,64902,692,2019-11-24 14:13:53.163998
1919,726,889,98468,730,2019-04-17 01:03:11.143554
1920,2006,2875,65637,680,2020-09-20 14:54:41.342768
1921,1809,1357,93840,743,2016-01-27 18:49:35.801874
1922,656,1809,64203,804,2019-03-21 16:26:21.440653
1923,1564,454,86004,695,2020-05-12 13:25:29.540228
1924,1125,489,59400,556,2020-07-16 13:03:16.316739
1925,2157,1475,92749,727,2016-07-19 20:43:35.771748
1926,2529,2559,78570,852,2016-03-14 15:42:20.061113
1927,1164,1120,51669,674,2019-11-14 11:45:22.417578
1928,2204,2661,81114,785,2016-04-28 20:15:13.048383
1929,941,408,71848,846,2016-08-09 15:06:56.274389
1930,132,798,80826,717,2018-05-19 14:53:43.858345
1931,318,1290,88183,721,2019-07-15 08:51:05.840249
1932,641,634,67568,613,2018-06-26 21:25:13.876238
1933,2356,677,76062,747,2016-01-22 13:40:37.838005
1934,2150,2074,92082,732,2020-04-19 12:40:33.092739
1935,325,1349,56942,701,2017-08-15 10:13:27.379749
1936,183,2907,61118,597,2019-02-16 08:17:55.455226
1937,705,1643,67954,657,2017-07-19 19:43:32.183887
1938,1532,1129,60595,718,2018-06-03 12:09:37.128597
1939,2587,1444,86130,769,2020-06-21 08:52:21.097221
1940,2667,1514,67968,710,2020-05-01 19:44:25.427545
1941,638,1335,72613,788,2018-03-04 14:37:25.795838
1942,1826,1270,50303,636,2018-11-09 11:20:22.982306
1943,1417,2741,67732,720,2016-09-14 22:04:01.101231
1944,146,1281,52320,690,2018-01-06 11:05:14.762098
1945,2618,969,87714,840,2016-12-10 16:10:15.822950
1946,2602,2735,99993,709,2019-04-25 14:24:08.750162
1947,1434,2101,72534,676,2018-06-09 12:59:33.800375
1948,691,1769,71615,679,2018-01-12 23:48:12.423747
1949,1822,1496,96010,640,2019-02-05 16:12:19.029935
1950,1591,471,59750,858,2020-01-27 06:33:48.622073
1951,1736,228,50949,791,2019-03-10 12:18:43.953370
1952,2290,809,66569,665,2017-08-15 18:08:40.736822
1953,2390,1827,97880,733,2018-07-29 11:38:02.044767
1954,748,11,83935,776,2016-11-04 10:29:18.106993
1955,531,2150,80387,721,2016-06-26 10:08:57.681944
1956,151,569,81700,777,2016-03-04 10:12:14.029831
1957,806,1345,91905,621,2016-07-15 22:44:04.230838
1958,1475,2818,84393,761,2019-12-03 13:30:43.559152
1959,2840,2015,63282,771,2016-05-03 13:12:42.708129
1960,2938,976,87132,693,2021-01-02 16:01:31.512005
1961,1481,2669,52080,708,2016-05-09 11:30:49.630592
1962,375,869,79602,838,2017-12-21 14:11:49.922573
1963,1647,2656,61829,764,2020-04-29 17:13:11.824269
1964,2134,1361,61826,735,2018-02-26 20:04:13.715887
1965,2429,1600,95614,660,2017-06-10 08:31:25.217433
1966,1370,2590,66753,787,2016-08-14 13:39:39.069511
1967,1143,1577,63103,635,2018-05-12 09:30:09.868161
1968,195,2427,59609,690,2018-05-12 14:22:47.293480
1969,235,2658,57214,735,2020-09-06 22:38:47.504273
1970,1591,446,57245,804,2018-07-19 13:39:52.687136
1971,940,1697,61939,676,2019-12-23 17:14:41.374112
1972,313,1029,60696,809,2019-09-05 11:25:40.960300
1973,1611,283,74656,658,2017-04-12 12:49:31.316178
1974,1808,1929,52607,807,2018-06-15 09:19:24.072021
1975,1175,2234,67057,739,2016-09-18 07:26:54.183196
1976,324,2590,72014,651,2016-01-29 11:09:28.212186
1977,2634,2906,89512,690,2019-02-19 08:08:57.277042
1978,1129,821,6868,879,2017-05-10 14:07:14.358886
1979,2223,2118,58039,700,2019-11-23 19:53:15.996960
1980,1413,1196,56524,738,2020-02-02 18:10:24.782997
1981,1957,2056,58422,755,2017-01-15 08:59:51.032974
1982,2487,1060,91749,682,2017-05-19 20:26:24.524686
1983,216,713,84004,812,2017-04-30 13:05:55.483167
1984,235,1364,93866,687,2018-06-02 12:46:27.401928
1985,416,1681,72839,834,2020-10-10 22:39:45.870686
1986,2766,1887,93129,667,2018-05-15 17:25:21.801949
1987,578,351,68753,645,2016-11-30 15:58:58.553166
1988,385,2631,76926,791,2019-01-15 19:46:11.692913
1989,1289,1085,82719,806,2016-03-08 12:13:55.863002
1990,2704,2775,51183,697,2016-10-23 16:21:35.265883
1991,1290,902,65506,710,2016-11-16 16:51:21.736889
1992,2248,1494,77983,814,2020-12-06 16:29:05.391650
1993,2125,2728,90651,661,2018-10-13 12:50:42.869533
1994,2666,1724,99038,851,2017-05-22 14:39:32.333369
1995,2186,2684,70969,779,2016-05-15 11:36:40.451068
1996,485,2364,56565,781,2017-08-15 01:12:34.752329
1997,1264,1062,30195,709,2016-12-08 18:14:49.727808
1998,217,182,98486,721,2019-05-22 17:57:16.694579
1999,376,264,90946,769,2020-05-22 13:04:55.582922
2000,191,157,95356,824,2019-12-08 10:16:21.211490
2001,2276,1450,91794,779,2018-07-21 16:54:15.598401
2002,968,2373,51449,787,2018-04-27 15:36:48.597245
2003,2321,2641,92439,713,2017-12-27 15:01:17.256127
2004,1558,1424,57854,748,2016-11-05 10:04:26.590715
2005,593,1477,50288,841,2019-05-17 16:12:24.090045
2006,320,854,65571,707,2016-05-11 15:05:45.460247
2007,1809,576,91975,869,2020-01-17 23:25:01.875097
2008,711,1502,51760,831,2017-05-15 18:19:47.357343
2009,1303,1472,52143,702,2020-06-01 18:54:59.262139
2010,950,2847,65925,766,2019-07-10 17:46:49.792969
2011,2966,834,69191,759,2019-06-10 17:24:40.219686
2012,430,1450,90757,701,2019-08-08 12:08:42.470048
2013,2110,2233,70782,683,2016-04-28 09:22:47.785805
2014,227,441,64186,822,2019-03-30 08:53:42.697272
2015,174,528,98893,763,2018-11-28 10:26:39.549401
2016,1591,2262,63941,653,2020-05-15 11:08:14.841463
2017,2935,2987,81485,816,2016-02-04 17:41:52.769500
2018,1360,1714,58407,814,2020-07-24 16:09:07.195841
2019,2999,685,93812,748,2018-12-31 17:42:04.719598
2020,2615,13,88278,806,2019-11-21 14:51:28.775911
2021,2708,2421,86176,809,2020-06-21 16:17:29.951789
2022,715,1996,92341,793,2020-06-24 19:11:51.935683
2023,576,2691,89248,716,2019-08-03 19:47:26.156217
2024,195,1845,69685,626,2018-07-18 10:54:38.552158
2025,2846,733,99044,802,2019-05-27 12:42:40.303816
2026,1249,1013,25715,747,2016-06-06 09:02:32.955547
2027,2048,1117,77622,647,2016-12-20 16:40:10.157390
2028,2324,1640,65366,655,2019-01-21 12:46:54.872762
2029,2504,379,78263,782,2019-01-01 15:51:11.422979
2030,1278,1203,56133,674,2017-05-24 07:16:36.880903
2031,1465,1747,99032,765,2016-12-13 06:49:41.064258
2032,786,121,83957,721,2019-06-18 17:05:26.852725
2033,820,1587,80267,744,2019-07-17 10:07:02.887346
2034,2365,2923,74159,686,2016-12-29 08:46:22.289204
2035,1269,2849,87908,754,2019-09-30 07:47:01.211137
2036,1645,2555,69612,714,2020-05-05 18:27:39.799984
2037,1682,199,6326,722,2020-06-04 16:38:34.759832
2038,2840,1969,94642,747,2017-07-07 21:36:49.869021
2039,2793,501,53443,719,2017-07-31 13:09:10.279989
2040,248,1856,80792,803,2020-02-21 09:00:49.901918
2041,250,3,94577,753,2017-10-15 11:00:17.435112
2042,520,2087,96068,693,2019-06-22 09:56:50.189138
2043,254,2085,98105,736,2018-12-24 13:35:29.502381
2044,181,1590,78131,835,2020-04-29 16:46:07.386180
2045,1612,1662,88882,834,2017-07-02 12:43:28.149592
2046,706,1717,44773,661,2020-08-06 17:27:12.377995
2047,1998,1808,79273,694,2020-04-27 19:24:07.989621
2048,2154,414,92974,757,2019-06-08 15:20:53.465628
2049,2659,1659,88997,714,2019-10-31 20:36:55.115916
2050,907,275,78302,772,2017-06-17 16:55:39.810125
2051,2230,208,80078,603,2018-11-10 11:19:03.556834
2052,309,1138,80273,711,2019-08-30 07:02:26.208667
2053,350,2021,95617,730,2017-11-15 12:56:46.444725
2054,2736,1998,50272,897,2020-12-19 12:08:18.281059
2055,1112,1511,99902,745,2019-07-18 07:59:57.068729
2056,2762,2122,91352,719,2019-02-06 17:34:33.270581
2057,2471,1722,80573,843,2017-06-10 16:21:30.237787
2058,407,2162,50747,606,2020-02-05 15:10:03.250031
2059,158,705,88173,854,2018-07-18 16:16:55.789184
2060,1163,1578,99330,810,2020-07-20 14:40:05.167355
2061,412,2514,90938,800,2018-09-13 12:05:15.633622
2062,1296,29,57679,588,2018-05-23 19:43:05.516461
2063,2514,1614,52346,699,2019-11-23 18:19:30.618466
2064,207,1800,91206,811,2019-08-14 11:07:03.848800
2065,493,1972,66214,795,2017-03-29 13:32:18.146583
2066,322,346,79654,743,2016-01-27 14:18:07.974387
2067,2754,698,58566,684,2017-05-11 15:36:27.377994
2068,829,2515,79321,650,2017-02-03 06:53:35.967802
2069,822,382,99290,661,2016-11-21 11:01:08.373357
2070,1968,197,58442,783,2016-05-30 08:05:49.856725
2071,1400,2212,84331,869,2016-12-17 12:23:57.341029
2072,978,1890,66499,756,2016-07-02 12:40:07.397055
2073,820,1247,99267,703,2018-11-29 13:15:08.799767
2074,1212,430,50357,697,2018-03-13 12:12:59.235202
2075,2963,1045,1737,856,2020-05-21 12:07:12.070467
2076,2784,1952,34609,562,2017-12-12 16:02:50.752665
2077,2375,1372,82256,650,2019-11-16 19:20:24.899133
2078,2727,1608,59232,676,2017-08-22 22:20:32.028163
2079,2557,2813,72008,778,2019-01-27 14:01:30.153561
2080,2279,2863,82165,721,2016-07-06 11:58:20.658768
2081,1552,909,55278,767,2016-05-17 18:35:00.979474
2082,1426,779,71458,759,2016-07-11 16:29:54.136211
2083,2249,1810,76726,613,2020-02-04 08:32:41.014556
2084,695,461,32284,868,2019-06-12 12:50:54.950655
2085,2227,764,85804,870,2020-06-17 07:15:44.768159
2086,303,1709,85813,780,2018-04-09 10:16:29.907604
2087,412,297,54864,734,2018-10-01 08:28:07.425106
2088,385,2580,76406,761,2018-04-16 18:59:28.638272
2089,940,2311,83310,639,2016-12-12 11:49:02.497902
2090,2470,2072,96868,771,2016-10-30 09:41:59.219272
2091,323,1887,82042,626,2017-07-07 12:43:30.759231
2092,2684,1001,55644,626,2017-10-16 15:36:22.757900
2093,1662,2426,55703,903,2019-05-15 19:27:42.899425
2094,2555,1658,88947,896,2019-12-19 19:00:24.693632
2095,1629,624,90669,744,2016-08-12 01:53:20.141467
2096,2809,2093,70355,833,2018-01-06 13:13:19.205179
2097,1564,703,70498,666,2016-06-13 12:07:51.711410
2098,2624,2379,87368,763,2018-08-03 15:13:47.428248
2099,2662,836,61681,758,2018-06-19 15:18:09.351901
2100,534,1697,70778,790,2020-12-22 10:35:47.133518
2101,1192,2869,96787,776,2017-05-17 22:57:38.646577
2102,2095,1772,71284,738,2018-01-03 14:12:37.563296
2103,20,1801,89204,669,2020-02-28 19:44:11.405204
2104,1425,2355,84343,683,2016-11-16 19:46:20.000997
2105,672,2680,87676,725,2018-05-10 18:20:00.802269
2106,1129,713,85499,827,2016-12-04 13:16:13.497777
2107,2345,2771,77034,698,2019-05-02 18:46:32.940247
2108,2702,1779,70912,822,2016-04-25 18:01:46.236209
2109,936,2488,85533,759,2020-02-18 12:03:13.773062
2110,521,131,91906,776,2019-05-22 09:09:06.205085
2111,172,2165,60663,725,2017-07-26 17:44:35.326724
2112,137,525,54710,732,2020-05-21 18:35:33.169931
2113,2362,1537,53634,786,2018-11-24 18:22:59.451746
2114,1019,374,92802,777,2019-05-13 20:55:06.039698
2115,301,393,99445,663,2019-11-09 14:30:47.960867
2116,194,2929,54127,917,2020-05-22 11:03:36.990662
2117,2179,1039,90296,746,2020-07-26 14:47:02.814643
2118,1085,539,60116,730,2020-11-24 14:54:07.501433
2119,667,572,89389,745,2020-01-30 12:25:03.798676
2120,371,2651,99461,790,2018-11-14 18:35:38.668498
2121,48,234,52015,646,2016-11-18 17:26:24.641071
2122,2466,2790,60036,828,2020-09-08 14:11:47.978991
2123,2517,2887,75120,677,2016-05-12 02:46:26.258523
2124,114,1571,87437,825,2018-04-13 12:22:36.892885
2125,1491,2437,74671,825,2019-07-16 17:04:22.955239
2126,770,2410,59786,785,2018-09-27 10:15:26.756640
2127,145,34,53823,728,2017-11-17 10:48:56.825394
2128,1835,738,89038,812,2020-08-03 19:33:19.969724
2129,1015,1674,74474,708,2020-01-06 12:45:31.827340
2130,299,2536,53676,685,2017-11-21 15:45:02.831830
2131,976,1003,51963,740,2016-06-01 17:48:17.205038
2132,1378,900,99527,775,2018-05-09 20:15:55.975518
2133,1618,2111,60501,789,2017-06-21 11:56:18.808225
2134,1358,1012,85973,859,2017-01-11 11:32:52.591126
2135,2743,1249,73137,640,2019-04-28 14:11:00.706989
2136,1465,27,86628,743,2017-06-19 14:45:43.206186
2137,2504,1956,53410,784,2017-01-09 17:02:42.930297
2138,2894,1411,96978,733,2020-08-02 19:57:52.170323
2139,2368,908,73645,705,2018-06-11 05:28:48.835213
2140,82,1937,75553,722,2019-12-18 16:32:22.357756
2141,2589,2707,77413,758,2020-02-16 16:36:30.706217
2142,2098,2468,78269,772,2019-01-16 10:37:37.363825
2143,1618,729,78230,718,2016-09-27 08:41:43.234033
2144,2938,2247,68367,688,2017-11-22 10:48:44.773131
2145,2033,1852,87068,683,2018-07-11 18:31:50.145311
2146,759,2777,62827,792,2020-06-08 14:18:51.517685
2147,2962,448,68035,619,2017-06-12 14:14:24.117314
2148,1475,2581,98124,726,2020-08-24 09:31:25.365004
2149,371,2275,62478,684,2016-12-30 16:08:14.444884
2150,2751,834,68437,706,2016-12-11 14:22:15.335561
2151,2216,2311,78136,744,2019-05-05 14:16:15.666977
2152,735,520,81289,691,2017-07-30 18:08:58.709960
2153,873,1138,56711,753,2017-12-19 23:59:38.834392
2154,634,1158,78914,725,2019-05-18 13:13:21.924283
2155,2139,2509,58626,800,2016-05-08 13:39:02.957002
2156,15,2299,58633,724,2020-05-28 10:55:34.425225
2157,2670,2580,67204,790,2019-11-24 16:51:24.919016
2158,2237,1721,91463,802,2016-11-30 08:46:32.334520
2159,2694,894,96165,760,2016-05-07 00:43:23.550032
2160,2197,1660,96191,806,2017-11-20 18:34:53.429897
2161,2389,1779,90902,774,2020-12-21 19:44:41.464139
2162,1671,820,57475,731,2017-07-24 13:03:01.021081
2163,2870,149,63038,708,2016-04-19 09:14:46.431028
2164,381,2309,94904,614,2018-09-01 16:42:53.249417
2165,1126,2221,94877,742,2020-05-30 18:46:32.330575
2166,2959,1615,67474,757,2017-01-21 18:01:29.810156
2167,67,1208,67524,700,2020-12-28 15:07:10.672151
2168,2338,1382,62310,738,2020-04-15 13:53:24.414787
2169,2099,923,94272,583,2018-06-03 12:49:10.933267
2170,1285,1543,87740,798,2019-10-24 16:32:15.898727
2171,2836,1885,69857,728,2018-11-22 08:21:12.790017
2172,1814,2739,69354,809,2016-04-14 08:44:37.245730
2173,2954,2703,97473,783,2016-07-02 07:08:37.378417
2174,2463,53,69097,877,2020-06-01 19:11:49.794654
2175,798,288,90774,701,2016-06-23 19:53:57.680226
2176,1270,1838,69687,748,2019-08-03 10:43:15.879615
2177,672,1327,87857,791,2018-12-23 12:21:03.746476
2178,1730,631,77424,957,2018-05-27 08:49:52.226242
2179,2967,1025,52971,663,2016-07-20 11:27:52.657080
2180,576,2928,82748,720,2017-02-02 08:05:27.055548
2181,2157,2990,97057,961,2017-04-16 15:49:46.947668
2182,1698,2069,58934,592,2017-06-05 15:02:12.362186
2183,2713,1355,87787,824,2017-05-10 16:10:14.825579
2184,1192,1914,58426,616,2017-06-17 12:28:18.971696
2185,1470,656,52279,707,2019-12-11 11:58:44.971207
2186,2589,2149,61736,649,2018-07-02 19:35:00.162800
2187,1426,2467,96648,720,2019-08-01 12:54:30.009486
2188,2321,1612,82969,675,2016-07-16 20:56:10.420340
2189,888,1234,80899,843,2019-02-06 14:48:00.159925
2190,758,2199,63579,904,2019-04-29 12:19:32.022605
2191,1131,836,51001,672,2016-02-02 09:28:26.593474
2192,1068,1149,63187,728,2019-05-02 13:17:40.873780
2193,1385,1609,58655,864,2017-11-02 18:20:17.004276
2194,215,1413,83453,738,2016-02-05 18:25:57.403119
2195,673,853,96484,850,2016-03-24 07:57:57.491413
2196,171,464,62311,820,2018-12-24 09:45:04.543557
2197,2298,1277,60645,677,2017-11-21 11:00:19.142159
